rep,id,r,g,b,X,Y,Z
2,3,157,218,2,0.17268171439484337,0.2908785568136355,0.015479180224739006
2,4,242,14,183,0.2879709013068172,0.14679611059166237,0.19220394498194204
2,5,101,163,110,0.08167038648174023,0.13811999576614228,0.06825375127740221
2,6,92,34,56,0.03086872424133953,0.01836127485383439,0.014945914112229045
2,7,202,139,237,0.22089182456508383,0.16033396206500555,0.3596027806134428
2,8,164,93,84,0.1168043731769064,0.08347010586919393,0.03660622926339028
2,9,51,244,130,0.13513412807689737,0.3382335908589006,0.1026606673718524
2,10,36,29,67,0.007910663141812059,0.0060491889716479995,0.022086258090519503
2,11,178,180,147,0.17987255720299852,0.2044996432714264,0.1219155348734417
2,12,220,100,46,0.22505580137423264,0.14081313919300922,0.010123104556844162
2,13,75,202,248,0.13850320218898324,0.20934960130601252,0.40696950118757913
2,14,115,76,174,0.07506889970073086,0.05185750252075165,0.1816045472785634
2,15,229,229,120,0.3117432290522386,0.36591054117314287,0.07987727034775903
2,16,139,50,194,0.10121413860190638,0.056153353533630636,0.23370921512188061
2,17,29,155,21,0.0427847744841211,0.11494916829624457,0.008608993205941414
2,18,17,60,154,0.028378023987788322,0.02352485872205853,0.13967079984816208
2,19,134,149,76,0.09773355481430057,0.12710007524281944,0.03270313986973819
2,20,232,66,246,0.2746086313237576,0.14614031505753902,0.38684064590486716
2,21,126,235,32,0.1535663969184449,0.3251550554045002,0.02249602205677857
2,22,71,109,118,0.04203920276969297,0.05788554378481492,0.07674671698121797
2,23,208,196,160,0.24384545471214902,0.25876888473707416,0.1451101028224647
2,24,191,19,27,0.15300641821872732,0.0780618706858614,0.002826578879437976
2,25,41,186,203,0.10032951727405105,0.17438122938096312,0.2634436401208688
2,26,63,83,12,0.02078720619073642,0.03196272529571024,0.002353609969500678
2,27,169,250,218,0.23729061591697995,0.3713402387432993,0.2984371064882845
2,28,198,44,96,0.17037591836085345,0.09038081561189268,0.04563930062106438
2,29,81,133,182,0.073581270911134,0.09100508344331948,0.20306703810281101
2,30,104,4,223,0.08390950437474445,0.04295194829632103,0.327192585304525
2,31,254,169,55,0.3396966292374359,0.26563777977839553,0.01795519176059273
2,32,144,125,140,0.10703741102484421,0.10104179104570613,0.1094583921362543
2,33,7,212,90,0.09216982881072844,0.24456822635251935,0.053217517850342205
2,34,2,11,40,0.0014996197432897598,0.001064839328794098,0.007612181212390185
2,35,151,162,254,0.16588854186678537,0.15727711151692125,0.4267492092336969
2,36,249,117,69,0.30728498922823905,0.19238719341303803,0.02168435421972868
2,37,112,219,146,0.1367669265252724,0.26585822821463656,0.12515779939609803
2,38,86,90,196,0.06877461544650443,0.05525978945216584,0.24158494042681022
2,39,192,243,19,0.24632486216865246,0.3849146504591541,0.020326199571008674
2,40,173,37,168,0.13709798511263796,0.0721700728919182,0.16395459473618648
2,41,56,141,126,0.05193451169543126,0.09463967568206459,0.08953833067984704
2,42,46,101,189,0.05434549220139351,0.05519083911769651,0.22341970274650613
2,43,183,204,105,0.19884477304626033,0.26104208340961904,0.06312333630295743
2,44,213,28,210,0.22134202311882306,0.1135904537340677,0.2728602276039885
2,45,64,178,4,0.06610361596507372,0.16180275387739973,0.009762124893324415
2,46,121,52,82,0.057336675483662496,0.03582226346686558,0.03463532645180261
2,47,239,157,132,0.2941803879125487,0.224846866185504,0.09001263511196397
2,48,129,74,62,0.06624674794231086,0.04834250731056955,0.01864366591001304
2,49,24,226,232,0.1450134190115126,0.27270767933666534,0.3521569859030274
2,50,26,68,102,0.016808620041075674,0.02142927189217581,0.05637908026623386
2,51,140,236,176,0.18219906564573565,0.3220541240018277,0.1864789141476348
2,52,225,58,10,0.2325222803840456,0.12526445201191239,0.0008074310263140496
2,53,116,147,220,0.11373674884806748,0.12061819253774624,0.3121170097798981
2,54,77,22,138,0.03513888584685087,0.018833180212991428,0.10762087387177004
2,55,219,188,92,0.25791951813049463,0.2570290149768204,0.04770326304785356
2,56,181,107,229,0.17547085062046192,0.11458800088269006,0.3361467220171436
2,57,36,194,49,0.07268768502102421,0.1943835728139569,0.02161284691053399
2,58,54,43,240,0.07296323802684765,0.04029405035794553,0.38613092711448016
2,59,163,131,38,0.1242538801246106,0.11852703391814279,0.010213617544143759
2,60,205,84,156,0.19602730997927748,0.11595928385305346,0.1347123508963672
2,61,91,253,74,0.15286008149185976,0.3763071288226787,0.04460867571421397
2,62,98,123,29,0.052621732575396075,0.0771354126502906,0.007263779639804585
2,63,243,209,201,0.33738647444694325,0.3184076205662913,0.23986558310729592
2,64,154,5,112,0.09888532084248984,0.05039445520050878,0.0658770326936067
2,65,12,172,166,0.07560003099511824,0.14842979272397014,0.1669573992387037
2,66,15,39,122,0.01617681566415883,0.012031930398663493,0.0823302368359348
2,67,153,143,171,0.132070163865934,0.1295674098052789,0.17240963845634982
2,68,246,88,22,0.29343722945701217,0.16810954733265465,0.0027662146628937927
2,69,97,241,192,0.16186894601798188,0.324865228819473,0.22893458030007996
2,70,88,119,150,0.06203494271100653,0.07409878219331756,0.1299884025821107
2,71,206,221,64,0.25204589091474155,0.32594289985484903,0.030181655018556745
2,72,160,9,249,0.14808615057617042,0.07565863944984005,0.4131216608499938
2,73,55,160,45,0.05195389499807634,0.12461023840167884,0.015836086249542355
2,74,32,72,236,0.06980344265865907,0.04606380335235521,0.3726163411941894
