rep,id,r,g,b,x,y,z
2,46,121,52,82,0.056835413156405,0.035509931727441,0.03425339151236
2,47,239,157,132,0.289041309184286,0.220468873401187,0.088271411084708
2,48,129,74,62,0.065631995248757,0.047899973822615,0.018487625196418
2,49,24,226,232,0.142021161392053,0.267564181820879,0.343906678091232
2,50,26,68,102,0.016683120293864,0.021362521637686,0.055669509076719
2,51,140,236,176,0.178795613701191,0.316678148005321,0.182584937889928
2,52,225,58,10,0.229857852241265,0.123600245644605,0.000903722104217
2,53,116,147,220,0.111186784703588,0.117889309232178,0.305868094660446
2,54,77,22,138,0.034694325917743,0.018670375333624,0.10592381920279
2,55,219,188,92,0.253708399588521,0.253066095790473,0.046383729746653
2,56,181,107,229,0.17145145094875,0.111683987250665,0.32915326104998
2,57,36,194,49,0.072346412792288,0.193073072690888,0.02137928944296
2,58,54,43,240,0.071065244962453,0.039268328752269,0.378375883461592
2,59,163,131,38,0.122901309676625,0.117296410505962,0.009995246480703
2,60,205,84,156,0.192813462858328,0.113936143723943,0.132325566040624
2,61,91,253,74,0.150910022145837,0.372586151165889,0.043531232385544
2,62,98,123,29,0.05226796716206,0.076653411924841,0.007353522116281
2,63,243,209,201,0.32900241482,0.310487673721127,0.233416160637217
2,64,154,5,112,0.097777207727948,0.049833918775665,0.064900105008512
2,65,12,172,166,0.074664534947374,0.146678769805177,0.164029009545799
2,66,15,39,122,0.015926146817818,0.01188769688466,0.081262117131456
2,67,153,143,171,0.129567348526802,0.127104222185846,0.169548298667119
2,68,246,88,22,0.289847165806546,0.165684862406197,0.002871737293421
2,69,97,241,192,0.158696619468852,0.319295358174642,0.223816109105573
2,70,88,119,150,0.060963826801376,0.073018888124349,0.128021821653158
2,71,206,221,64,0.248610187164355,0.321445024136519,0.029661765815671
2,72,160,9,249,0.144527845476074,0.073752175630506,0.404673935159178
2,73,55,160,45,0.051667382780756,0.123857161960745,0.01578879242067
2,74,32,72,236,0.068300814996301,0.045171829836835,0.36493556938882
2,75,182,224,58,0.208784818394478,0.313144475039543,0.027843504469872
2,76,216,54,128,0.210958805031012,0.112665960870997,0.082619754979548
2,77,79,159,87,0.063592317343123,0.12493546685825,0.044454670647672
