output_id,base_color_id,description,target_order,level_rank,level_index,offset_steps,offset_L,grey_L,grey_u,grey_v,delta_L,delta_U,delta_V,target_L,target_u,target_v,target_X,target_Y,target_Z,pred_r_float,pred_g_float,pred_b_float,pred_r_int,pred_g_int,pred_b_int,in_gamut,out_of_gamut_channels
11,10,"between YELLOW and GREEN, step 4 of 5",10,0,0,-5,-10.0,60.0,12.406933120096937,-8.907369814500072,0.0,-10.461969785024724,54.18413014215614,60.0,1.944963335072213,45.27676032765607,0.0877419152022294,0.10608590602083467,0.03684560564536137,140.97714057192206,147.0879242196679,77.28169329464436,141,147,77,True,0
12,11,"between YELLOW and GREEN, step 5 of 5",11,0,0,-5,-10.0,60.0,12.406933120096937,-8.907369814500072,0.0,-18.557434321904815,50.61393602721401,60.0,-6.150501201807877,41.70656621271394,0.08381760974650586,0.10608590602083467,0.04331565770604533,135.23440232500434,148.66984203457832,86.2605544924736,135,149,86,True,0
13,12,GREEN handle,12,0,0,-5,-10.0,60.0,12.406933120096937,-8.907369814500072,0.0,-25.74731563678954,45.457538179388806,60.0,-13.340382516692603,36.550168364888734,0.08066612428067511,0.10608590602083467,0.05198119641371564,129.23934621736407,150.0194251164794,97.18545086681843,129,150,97,True,0
14,13,"between GREEN and CYAN, step 1 of 5",13,0,0,-5,-10.0,60.0,12.406933120096937,-8.907369814500072,0.0,-31.865350191240655,39.06594328619317,60.0,-19.458417071143717,30.158573471693096,0.07831031196887547,0.10608590602083467,0.06247747819805948,123.20030367001891,151.1432433128357,108.58291458338499,123,151,109,True,0
15,14,"between GREEN and CYAN, step 2 of 5",14,0,0,-5,-10.0,60.0,12.406933120096937,-8.907369814500072,0.0,-36.84453482268064,31.752219713715025,60.0,-24.437601702583706,22.844849899214953,0.07674634348918473,0.10608590602083467,0.07449765257116793,117.39505782723427,152.05276250839233,119.2391530238092,117,152,119,True,0
16,15,"between GREEN and CYAN, step 3 of 5",15,0,0,-5,-10.0,60.0,12.406933120096937,-8.907369814500072,0.0,-40.67058549746014,23.774490191929065,60.0,-28.2636523773632,14.867120377428993,0.07596604299436514,0.10608590602083467,0.08779779822862639,112.16464513912797,152.7564163506031,128.44341290183365,112,153,128,True,0
17,16,"between GREEN and CYAN, step 4 of 5",16,0,0,-5,-10.0,60.0,12.406933120096937,-8.907369814500072,0.0,-43.350231054783066,15.34227033142028,60.0,-30.94329793468613,6.434900516920209,0.07596855811054054,0.10608590602083467,0.10217934978191542,107.89851050823927,153.2547615095973,136.10168773680925,108,153,136,True,0
18,17,"between GREEN and CYAN, step 5 of 5",17,0,0,-5,-10.0,60.0,12.406933120096937,-8.907369814500072,0.0,-44.89335593351362,6.630118031469099,60.0,-32.48642281341668,-2.277251783030973,0.07676487304714451,0.10608590602083467,0.11746494405103419,105.00602211803198,153.53900905698538,142.6486157812178,105,154,143,True,0
19,18,CYAN handle,18,0,0,-5,-10.0,60.0,12.406933120096937,-8.907369814500072,0.0,-45.304008016666785,-2.208105599756771,60.0,-32.89707489656985,-11.115475414256842,0.0783783200048132,0.10608590602083467,0.133472820061724,103.87198816984892,153.59039179980755,148.75633109360933,104,154,149,True,0
20,19,"between CYAN and BLUE, step 1 of 5",19,0,0,-5,-10.0,60.0,12.406933120096937,-8.907369814500072,0.0,-44.57649568487186,-11.02590339150186,60.0,-32.16956256477492,-19.93327320600193,0.08084251325751145,0.10608590602083467,0.1499893835494286,104.80191987007856,153.38010158389807,154.98330775648355,105,153,155,True,0
21,20,"between CYAN and BLUE, step 2 of 5",20,0,0,-5,-10.0,60.0,12.406933120096937,-8.907369814500072,0.0,-42.69474010281299,-19.671239013587964,60.0,-30.287806982716056,-28.578608828088036,0.08419659208185153,0.10608590602083467,0.16673746810956028,107.96298924833536,152.86641664803028,161.5577282756567,108,153,162,True,0
22,21,"between CYAN and BLUE, step 3 of 5",21,0,0,-5,-10.0,60.0,12.406933120096937,-8.907369814500072,0.0,-39.63477568334308,-27.973012910833727,60.0,-27.227842563246142,-36.8803827253338,0.08847628513274326,0.10608590602083467,0.18333754880935338,113.32472098991275,151.99003547430038,168.36498700082302,113,152,168,True,0
23,22,"between CYAN and BLUE, step 4 of 5",22,0,0,-5,-10.0,60.0,12.406933120096937,-8.907369814500072,0.0,-35.37204005678323,-35.72620045328024,60.0,-22.96510693668629,-44.633570267780314,0.09369783075332559,0.10608590602083467,0.19926098259990108,120.60313353314996,150.67080706357956,175.06023153662682,121,151,175,True,0
24,23,"between CYAN and BLUE, step 5 of 5",23,0,0,-5,-10.0,60.0,12.406933120096937,-8.907369814500072,0.0,-29.897177811346825,-42.67664759608496,60.0,-17.490244691249888,-51.584017410585034,0.09983043090727797,0.10608590602083467,0.21378109284654187,129.2323225317523,148.8104534894228,181.1917345225811,129,149,181,True,0
25,24,BLUE handle,24,0,0,-5,-10.0,60.0,12.406933120096937,-8.907369814500072,0.0,-23.245838369923167,-48.511244044914314,60.0,-10.83890524982623,-57.418613859414386,0.1067536695537865,0.10608590602083467,0.22594551759052262,138.41104516759515,146.31499249488115,186.27962730824947,138,146,186,True,0
26,25,"between BLUE and MAGENTA, step 1 of 5",25,0,0,-5,-10.0,60.0,12.406933120096937,-8.907369814500072,0.0,-15.545390198816976,-52.86852875587569,60.0,-3.138457078720039,-61.77589857037576,0.11420512101779415,0.10608590602083467,0.23462590855230245,147.267054207623,143.14296640455723,189.86446514725685,147,143,190,True,0
27,26,"between BLUE and MAGENTA, step 2 of 5",26,0,0,-5,-10.0,60.0,12.406933120096937,-8.907369814500072,0.0,-7.065500398229713,-55.39326657530841,60.0,5.341432721867224,-64.30063638980849,0.12174804372826491,0.10608590602083467,0.2387256849823561,155.10185949504375,139.38044914975762,191.56662181019783,155,139,192,True,0
28,27,"between BLUE and MAGENTA, step 3 of 5",27,0,0,-5,-10.0,60.0,12.406933120096937,-8.907369814500072,0.0,1.770882353784213,-55.84178853554697,60.0,14.17781547388115,-64.74915835004704,0.12881646243461956,0.10608590602083467,0.23755595582054667,161.56609922647476,135.2950271219015,191.17241576313972,162,135,191,True,0
29,28,"between BLUE and MAGENTA, step 4 of 5",28,0,0,-5,-10.0,60.0,12.406933120096937,-8.907369814500072,0.0,10.461969785025188,-54.184130142156,60.0,22.868902905122127,-63.09149995665607,0.13486291838224168,0.10608590602083467,0.23117293194547023,166.63360990583897,131.2992954812944,188.70732463896275,167,131,189,True,0
30,29,"between BLUE and MAGENTA, step 5 of 5",29,0,0,-5,-10.0,60.0,12.406933120096937,-8.907369814500072,0.0,18.557434321905244,-50.613936027213754,60.0,30.96436744200218,-59.521305841713826,0.13952279072928728,0.10608590602083467,0.22037096876493698,170.43901830911636,127.81626130454242,184.43302519619465,170,128,184,True,0
31,30,MAGENTA handle,30,0,0,-5,-10.0,60.0,12.406933120096937,-8.907369814500072,0.0,25.747315636789907,-45.457538179388486,60.0,38.154248756886844,-54.36490799388856,0.14267199966607957,0.10608590602083467,0.20633175825840122,173.14964845776558,125.14381815679371,178.77115041017532,173,125,179,True,0
32,31,"between MAGENTA and RED, step 1 of 5",31,0,0,-5,-10.0,60.0,12.406933120096937,-8.907369814500072,0.0,31.865350191240974,-39.06594328619278,60.0,44.272283311337915,-47.97331310069285,0.14437047409953338,0.10608590602083467,0.1902403764580929,174.92641411721706,123.40643453411758,172.22232721745968,175,123,172,True,0
33,32,"between MAGENTA and RED, step 2 of 5",32,0,0,-5,-10.0,60.0,12.406933120096937,-8.907369814500072,0.0,36.844534822680856,-31.75221971371464,60.0,49.25146794277779,-40.65958952821471,0.1447720729488268,0.10608590602083467,0.17307876588180163,175.92250786721706,122.58497561328113,165.3039624541998,176,123,165,True,0
34,33,"between MAGENTA and RED, step 3 of 5",33,0,0,-5,-10.0,60.0,12.406933120096937,-8.907369814500072,0.0,40.67058549746032,-23.77449019192862,60.0,53.07751861755726,-32.68186000642869,0.1440573830244635,0.10608590602083467,0.15558314238715512,176.27993948757648,122.57336818613112,158.47346417605877,176,123,158,True,0
35,34,"between MAGENTA and RED, step 4 of 5",34,0,0,-5,-10.0,60.0,12.406933120096937,-8.907369814500072,0.0,43.35023105478317,-15.342270331419808,60.0,55.75716417488011,-24.24964014591988,0.14239819101990303,0.10608590602083467,0.13827945565172362,176.11674204468727,123.22810677811503,151.9981024414301,176,123,152,True,0
36,35,"between MAGENTA and RED, step 5 of 5",35,0,0,-5,-10.0,60.0,12.406933120096937,-8.907369814500072,0.0,44.893355933513675,-6.630118031468575,60.0,57.30028905361061,-15.537487845968647,0.13994341816880104,0.10608590602083467,0.1215383236758381,175.5128176510334,124.40291776321828,145.80109477043152,176,124,146,True,0
