u,v,valid,distance_to_boundary,X,Y,Z,pred_r_float,pred_g_float,pred_b_float
61.55380801321142,-99.14719633286495,0,0.0,0.2669931202619893,0.17029999999999998,0.43665668939372554,235.96109122037888,142.95957304537296,262.31503307819366
62.91742503890528,-99.14719633286495,0,0.0,0.26847748324425774,0.17029999999999998,0.4361619017329693,236.98779612779617,141.91604644060135,262.27958858013153
64.28104206459916,-99.14719633286495,0,0.0,0.2699618462265263,0.17029999999999998,0.4356671140722132,238.00030499696732,140.84549758583307,262.2386419773102
65.64465909029302,-99.14719633286495,0,0.0,0.2714462092087948,0.17029999999999998,0.435172326411457,238.99829864501953,139.7472558170557,262.19198048114777
67.0082761159869,-99.14719633286495,0,0.0,0.27293057219106337,0.17029999999999998,0.43467753875070064,239.98135909438133,138.62062957137823,262.1394520998001
68.37189314168079,-99.14719633286495,0,0.0,0.2744149351733319,0.17029999999999998,0.4341827510899445,240.9491367638111,137.46492443606257,262.0808592438698
69.73551016737464,-99.14719633286495,0,0.0,0.27589929815560044,0.17029999999999998,0.4336879634291883,241.9013200700283,136.27955239266157,262.0161411166191
71.09912719306853,-99.14719633286495,0,0.0,0.27738366113786894,0.17029999999999998,0.43319317576843214,242.83762782812119,135.0637192837894,261.9451457262039
72.46274421876238,-99.14719633286495,0,0.0,0.27886802412013745,0.17029999999999998,0.432698388107676,243.75782445073128,133.81694728508592,261.867538690567
73.82636124445627,-99.14719633286495,0,0.0,0.280352387102406,0.17029999999999998,0.4322036004469198,244.66160595417023,132.53841184079647,261.78345680236816
75.18997827015015,-99.14719633286495,0,0.0,0.2818367500846745,0.17029999999999998,0.4317088127861637,245.54892674088478,131.22762942686677,261.69279366731644
76.553595295844,-99.14719633286495,0,0.0,0.2833211130669431,0.17029999999999998,0.43121402512540746,246.41944482922554,129.88385528326035,261.5951845049858
77.91721232153789,-99.14719633286495,0,0.0,0.2848054760492115,0.17029999999999998,0.4307192374646513,247.2730614244938,128.50652846507728,261.4906445145607
79.28082934723174,-99.14719633286495,0,0.0,0.2862898390314801,0.17029999999999998,0.4302244498038951,248.1096777319908,127.09504884202033,261.3793408870697
80.64444637292563,-99.14719633286495,0,0.0,0.2877742020137486,0.17029999999999998,0.42972966214313896,248.92921775579453,125.648770686239,261.26080244779587
82.00806339861951,-99.14719633286495,0,0.0,0.2892585649960172,0.17029999999999998,0.42923487448238284,249.7314991056919,124.16706489399076,261.1351355910301
