step,train_total_loss,train_data_loss,train_mae_xyz,train_rmse_xyz,test_data_loss,test_mae_xyz,test_rmse_xyz
18500.0,0.00019036131561733782,1.716996484901756e-05,0.0029863104076078882,0.004132721896242665,1.8593131244415417e-05,0.003230010466975782,0.0043119753331068485
18600.0,0.00019017492013517767,1.6942993170232512e-05,0.0028890708769389317,0.004104231247986186,1.81875002454035e-05,0.0031909334128934655,0.004264680952355769
18700.0,0.0001902112999232486,1.7005268091452308e-05,0.002926506954586036,0.004114397515125167,1.8011116480920464e-05,0.0032171251185291482,0.004243951202455454
18800.0,0.0001910331629915163,1.761247585818637e-05,0.0029959343427558532,0.00419040325868262,1.8320723029319197e-05,0.003365316623330462,0.004280271600077955
18900.0,0.00019013308337889612,1.6892028725123964e-05,0.0028676821499032446,0.004098981473917387,1.790347960195504e-05,0.003173020005247346,0.004231250833958866
19000.0,0.00019014073768630624,1.6909756595850922e-05,0.002883561036380901,0.0041014969568579545,1.7944495994015597e-05,0.0031828593605475373,0.004236094916919227
19100.0,0.00019030577095691115,1.7047947039827704e-05,0.0029051939680527755,0.004120074508386671,1.786803659342695e-05,0.003235790452738948,0.004227060394602453
19200.0,0.0003356359666213393,0.00014949290198273957,0.011582857188269393,0.012226728735601116,0.00016319075075443834,0.012183813001009439,0.012774613621911792
19300.0,0.00019008871458936483,1.6905556549318135e-05,0.00286782296629525,0.004100400239557551,1.7945039871847257e-05,0.003176019872870397,0.004236158901475307
19400.0,0.00025797748821787536,9.721668902784586e-05,0.00863383320546004,0.009612143246430276,0.00010605723218759522,0.009106840229611555,0.010298408844065715
19500.0,0.00019007713126484305,1.6918844266911037e-05,0.0028612858314301434,0.004101924463025221,1.7899183148983866e-05,0.003170292937528443,0.004230743258641347
19600.0,0.0002272642741445452,4.660967897507362e-05,0.005521675453754274,0.006770738818270219,4.5187400246504694e-05,0.005348403929608327,0.006722157620571464
19700.0,0.0001900705974549055,1.692267687758431e-05,0.0028698299759059042,0.004102583702227614,1.792460352589842e-05,0.0031745634007790203,0.004233746028207222
19800.0,0.00019924827211070806,3.091015241807327e-05,0.00425723316807471,0.00554494109097448,2.853624027920887e-05,0.003975184666625626,0.005341932731969428
19900.0,0.00019007502123713493,1.694503407634329e-05,0.0028843862079942794,0.004105793394915294,1.7942073100130074e-05,0.0031772170880400652,0.004235809007089705
20000.0,0.0001909643178805709,1.8015980458585545e-05,0.0029353526339321394,0.0042358509007068505,1.7678834410617128e-05,0.0031748720965770563,0.004204621116161208
