path_s,fit_u,fit_v
10.405950121450145,-7.995834252795245,54.87127873528705
10.46363664194023,-8.051878686679213,54.85761286257878
10.521331397210494,-8.107910405547685,54.843860362211935
10.579034427830933,-8.163929320918923,54.830021255903596
10.636745774301854,-8.219935344331422,54.816095565507595
10.694465477053521,-8.275928387344017,54.80208331301449
10.752193576445878,-8.331908361536055,54.78798452055157
10.809930112768244,-8.387875178507514,54.7737992103827
10.867675126238979,-8.443828749879154,54.759527404908475
10.92542865700521,-8.499768987292644,54.745169126666
10.98319074514252,-8.555695802410717,54.730724398328945
11.040961430654631,-8.611609106917296,54.716193242707526
11.09874075347312,-8.667508812517639,54.70157568274842
11.156528753457119,-8.723394830938485,54.68687174153474
11.214325470393002,-8.779267073928184,54.67208144228602
11.272130943994096,-8.835125453256834,54.657204808358166
11.32994521390039,-8.890969880716431,54.6422418632434
11.38776831967822,-8.946800268120999,54.62719263057027
11.445600300820006,-9.002616527306742,54.61205713410356
11.50344119674392,-9.058418570132162,54.59683539774429
11.56129104679362,-9.114206308478215,54.58152744552967
11.61914989023797,-9.169979654248456,54.566133301633016
11.677017766270701,-9.225738519369152,54.55065299036381
11.73489471401017,-9.281482815789442,54.535086536167555
11.792780772499057,-9.337212455481483,54.51943396362583
11.850675980704066,-9.392927350440559,54.503695297456154
11.908580377515642,-9.448627412685248,54.48787056251208
11.966494001747721,-9.50431255425755,54.47195978378296
12.024416892137381,-9.559982687223023,54.45596298639413
12.082349087344628,-9.615637723670934,54.4398801956067
12.140290625952058,-9.671277575714376,54.42371143681759
12.198241546464619,-9.726902155490434,54.40745673555949
12.256201887309302,-9.782511375160299,54.391116117500786
12.31417168683488,-9.838105146909424,54.37468960844554
12.372150983311638,-9.893683382947662,54.35817723433345
12.430139814931058,-9.949245995509383,54.34157902123982
12.488138219805597,-10.004792896853644,54.32489499537549
12.546146235968365,-10.060323999264297,54.30812518308681
12.6041639013729,-10.115839215050158,54.29126961085559
12.662191253892859,-10.17133845654513,54.2743283052991
12.720228331321746,-10.22682163610832,54.25730129316998
12.778275171372693,-10.28228866612423,54.240188601356174
12.836331811678114,-10.337739459002837,54.22299025688099
12.89439828978952,-10.393173927179777,54.205706286902945
12.95247464317718,-10.448591983116454,54.1883367187158
13.010560909229916,-10.503993539300193,54.17088157974846
13.068657125254806,-10.55937850824438,54.15334089756497
13.12676332847692,-10.614746802488582,54.13571469986447
13.184879556039082,-10.67009833459871,54.11800301448113
13.243005845001587,-10.72543301716714,54.100205869384126
13.301142232341956,-10.78075076281285,54.08232329267757
13.359288754954678,-10.836051484181576,54.06435531260049
13.417445449650934,-10.891335093945923,54.046301957526794
13.47561235315838,-10.946601504805532,54.028163255965175
13.533789502120857,-11.001850629487194,54.00993923655912
13.591976933098136,-11.057082380744994,53.991629928086866
13.650174682565718,-11.112296671360468,53.973235359461285
13.708382786914514,-11.167493414142708,53.95475555972991
13.766601282450639,-11.222672521928528,53.9361905580749
13.82483020539515,-11.277833907582579,53.9175403838129
13.883069591883809,-11.332977483997503,53.89880506639507
13.941319477966822,-11.388103164094076,53.87998463540706
13.999579899608598,-11.443210860821315,53.861079120568895
14.057850892687519,-11.498300487156648,53.842088551734946
14.116132492995677,-11.553371956106037,53.823012958893926
14.174424736238642,-11.608425180704113,53.803852372168805
14.23272765803523,-11.663460074014319,53.78460682181675
14.291041293917258,-11.718476549129052,53.76527633822912
14.349365679329287,-11.77347451916978,53.74586095193139
14.407700849628423,-11.828453897287206,53.726360693583096
14.466046840084049,-11.88341459666139,53.706775593977824
14.524403685877608,-11.938356530501885,53.687105684043104
14.58277142210236,-11.993279612047871,53.66735099484041
14.641150083763154,-12.048183754568313,53.64751155756511
14.699539705776214,-12.103068871362074,53.62758740354635
14.757940322968864,-12.157934875758059,53.60757856424713
14.816351970079362,-12.212781681115366,53.5874850712641
14.874774681756607,-12.267609200823395,53.567306956327656
14.933208492559972,-12.322417348302011,53.54704425130178
14.991653436959037,-12.37720603700167,53.52669698818406
15.050109549333392,-12.431975180403553,53.506265199105584
15.108576863972392,-12.486724692019706,53.485748916330955
15.167055415074953,-12.54145448539318,53.46514817225818
15.22554523674933,-12.596164474098156,53.44446299941864
15.284046363012889,-12.6508545717401,53.423693430477044
15.34255882779189,-12.705524691955876,53.40283949823139
15.401082664921283,-12.760174748413906,53.38190123561287
15.459617908144487,-12.814804654814292,53.36087867568586
15.518164591113157,-12.869414324888952,53.33977185164787
15.576722747387015,-12.924003672401767,53.318580796829416
15.635292410433571,-12.978572611148701,53.29730554469412
15.693873613627995,-13.033121054957956,53.27594612883846
15.75246639025284,-13.087648917690093,53.25450258299188
15.81107077349785,-13.142156113238169,53.2329749410167
15.869686796459785,-13.196642555527887,53.21136323690797
15.928314492142176,-13.251108158517717,53.18966750479353
15.986953893455139,-13.305552836199032,53.16788777893391
16.04560503321518,-13.359976502596266,53.146024093722254
16.104267944144958,-13.414379071767012,53.12407648368431
16.162942658873117,-13.468760457802187,53.10204498347837
16.221629209934093,-13.523120574826162,53.079929627895154
16.280327629767875,-13.577459336996895,53.05773045185785
16.33903795071984,-13.631776658506059,53.035447490421966
16.39776020504055,-13.686072453579191,53.013080778775354
16.456494424885562,-13.740346636475824,52.99063035223809
16.515240642315206,-13.794599121489606,52.968096246262476
16.57399888929443,-13.848829822948467,52.94547849643294
16.632769197692586,-13.903038655214715,52.92277713846598
16.691551599283247,-13.95722553268522,52.899992208210165
16.750346125744016,-14.011390369791496,52.877123741645995
16.809152808656336,-14.065533080999874,52.854171774885906
16.86797167950531,-14.119653580811619,52.83113634417417
